formula,Layer Group,Layer Group Number,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char,band center,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm,Md,No,Lr,NComp,TotalAtomNumber,MaximumAtomNumber,MinimumAtomNumber,AverageAtomNumber,SpecificValue,AtomNumberVariance
Cl2Te2V2,pmma,41,Cl2 Te2 V2,17,52,35,30.66666667,14.22222222,17,46,94,48,76.66666667,20.44444444,46,35.453,127.6,92.147,71.3315,37.51233333,35.453,171.6,2183,2011.4,1025.753333,771.4977778,171.6,5,17,12,12.66666667,5.111111111,5,3,5,2,4,0.666666667,3,102,153,51,131,19.33333333,102,1.63,3.16,1.53,2.296666667,0.575555556,1.63,2,2,0,2,0,2,0,5,5,3,2,0,0,10,10,4.333333333,3.777777778,0,0,0,0,0,0,0,5,16,11,9.333333333,4.444444444,5,0,0,0,0,0,0,0,2,2,1,0.666666667,0,0,7,7,2.333333333,3.111111111,0,0,0,0,0,0,0,1,7,6,3.333333333,2.444444444,1,13.01,34.76333333,21.75333333,24.09027778,7.386851852,13.01,0,2.493,2.493,0.985666667,1.004888889,0,0,0,0,0,0,0,64,229,165,148.3333333,56.22222222,64,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,0.214285714,0.321428571,0.464285714,0,0,0.443019473,0.082404824,-2.21155627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,2,2,2,0
Co2N2Na2,pmma,41,Co2 N2 Na2,7,27,20,15,8,7,2,82,80,47.33333333,30.22222222,2,14.0067,58.933195,44.926495,31.97655476,17.97109349,14.0067,63.05,1768,1704.95,733.9733333,689.3511111,63.05,1,15,14,8.333333333,4.888888889,1,2,4,2,3,0.666666667,2,71,166,95,121,33.33333333,71,0.93,3.04,2.11,1.95,0.726666667,0.93,1,2,1,1.666666667,0.444444444,1,0,3,3,1,1.333333333,0,0,7,7,2.333333333,3.111111111,0,0,0,0,0,0,0,1,9,8,5,2.666666667,1,0,1,1,0.333333333,0.444444444,0,0,3,3,1,1.333333333,0,0,3,3,1,1.333333333,0,0,0,0,0,0,0,1,3,2,2.333333333,0.888888889,1,10.245,29.24333333,18.99833333,18.08569444,7.438425926,10.245,0,6.437,6.437,2.145666667,2.860888889,0,0,1.5484712,1.5484712,0.516157067,0.688209422,0,194,229,35,205.6666667,15.55555556,194,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,0.333333333,0.2,0.466666667,0,1,0.671436448,0.12878687,-1.745171561,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,2,2,2,0
As4,pman,42,As4,33,33,0,33,0,33,84,84,0,84,0,84,74.9216,74.9216,0,74.9216,0,74.9216,1090,1090,0,1090,0,1090,15,15,0,15,0,15,4,4,0,4,0,4,119,119,0,119,0,119,2.18,2.18,0,2.18,0,2.18,2,2,0,2,0,2,3,3,0,3,0,3,10,10,0,10,0,10,0,0,0,0,0,0,15,15,0,15,0,15,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,22.175,22.175,0,22.175,0,22.175,0,0,0,0,0,0,0,0,0,0,0,0,166,166,0,166,0,166,1,1,1,1,1,1,0.133333333,0.2,0.666666667,0,1,0,0,-2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,0
P4,pman,42,P4,15,15,0,15,0,15,83,83,0,83,0,83,30.973762,30.973762,0,30.973762,0,30.973762,317.3,317.3,0,317.3,0,317.3,15,15,0,15,0,15,3,3,0,3,0,3,107,107,0,107,0,107,2.19,2.19,0,2.19,0,2.19,2,2,0,2,0,2,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,5,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,22.5702381,22.5702381,0,22.5702381,0,22.5702381,1.625,1.625,0,1.625,0,1.625,0,0,0,0,0,0,2,2,0,2,0,2,1,1,1,1,1,1,0.4,0.6,0,0,1,0,0,-2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,0
Co4Nb4Te8,pman,42,Co4 Nb4 Te8,27,52,25,43,9,52,47,90,43,71.25,18.75,90,58.933195,127.6,68.666805,101.7598938,25.84010625,127.6,722.66,2750,2027.34,1490.83,768.17,722.66,5,16,11,11.5,4.5,16,4,5,1,4.75,0.375,5,126,164,38,141.5,11.25,138,1.6,2.1,0.5,1.92,0.18,2.1,1,2,1,1.75,0.375,2,0,4,4,2,2,4,4,10,6,7.75,2.25,10,0,0,0,0,0,0,5,16,11,11.5,4.5,16,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,6,6,2.25,2.25,0,0,0,0,0,0,0,2,7,5,3.5,1.75,2,10.245,34.76333333,24.51833333,24.48791667,10.27541667,34.76333333,0,0.464,0.464,0.232,0.232,0.464,0,1.5484712,1.5484712,0.3871178,0.5806767,0,152,229,77,181.75,29.75,152,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,0.152173913,0.173913043,0.673913043,0,0,0.060586937,0.010289826,-1.908442614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,8,4,5.333333333,4,0.013888889
Sn2Nb4Se8,pbam,44,Sn2 Nb4 Se8,34,50,16,38.28571429,4.897959184,34,47,89,42,75.71428571,16.40816327,89,78.96,118.71,39.75,88.62325143,11.04371592,78.96,494,2750,2256,1140.154286,919.9118367,494,5,16,11,12.57142857,4.326530612,16,4,5,1,4.428571429,0.489795918,4,120,164,44,135.2857143,17.46938776,120,1.6,2.55,0.95,2.194285714,0.406530612,2.55,1,2,1,1.714285714,0.408163265,2,0,4,4,2.571428571,1.632653061,4,4,10,6,8.285714286,2.448979592,10,0,0,0,0,0,0,5,16,11,12.57142857,4.326530612,16,0,1,1,0.285714286,0.408163265,0,0,4,4,1.714285714,0.979591837,2,0,6,6,1.714285714,2.448979592,0,0,0,0,0,0,0,2,7,5,3.714285714,1.959183673,2,18.18,33.285,15.105,24.76071429,3.760408163,25.92,0,0.799,0.799,0.456571429,0.391346939,0.799,0,0,0,0,0,0,14,229,215,93.57142857,90.93877551,14,3,0.654653671,0.597048457,0.575065028,0.572069151,0.571484405,0.136363636,0.204545455,0.659090909,0,0,0.201982698,0.041081762,-2.149708318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,8,2,4.666666667,2,0.031746032
Sn2Nb4Te8,pbam,44,Sn2 Nb4 Te8,41,52,11,48.57142857,4.326530612,52,47,90,43,76.28571429,16.73469388,90,92.90638,127.6,34.69362,116.4175371,13.43494694,127.6,505.08,2750,2244.92,1270.817143,845.2473469,722.66,5,16,11,12.57142857,4.326530612,16,5,5,0,5,0,5,138,164,26,145.5714286,10.53061224,138,1.6,2.1,0.5,1.937142857,0.192653061,2.1,1,2,1,1.714285714,0.408163265,2,0,4,4,2.571428571,1.632653061,4,4,10,6,8.285714286,2.448979592,10,0,0,0,0,0,0,5,16,11,12.57142857,4.326530612,16,0,1,1,0.285714286,0.408163265,0,0,4,4,1.714285714,0.979591837,2,0,6,6,1.714285714,2.448979592,0,0,0,0,0,0,0,2,7,5,3.714285714,1.959183673,2,18.18,34.76333333,16.58333333,29.81404762,6.648027211,34.76333333,0,0.464,0.464,0.265142857,0.227265306,0.464,0,0,0,0,0,0,141,229,88,172.4285714,32.32653061,152,3,0.654653671,0.597048457,0.575065028,0.572069151,0.571484405,0.136363636,0.204545455,0.659090909,0,0,0.060586937,0.011592021,-1.923960598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0.142857143,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,8,2,4.666666667,2,0.031746032
Sn2Ta4Te8,pbam,44,Sn2 Ta4 Te8,50,73,23,57.71428571,8.734693878,52,48,90,42,76.57142857,16.32653061,90,118.71,180.94788,62.23788,141.5722514,22.50035918,127.6,505.08,3290,2784.92,1425.102857,1065.65551,722.66,5,16,11,12.57142857,4.326530612,16,5,6,1,5.285714286,0.408163265,5,138,170,32,147.2857143,12.97959184,138,1.5,2.1,0.6,1.908571429,0.233469388,2.1,2,2,0,2,0,2,0,4,4,2.571428571,1.632653061,4,3,10,7,8,2.857142857,10,0,14,14,4,5.714285714,0,14,19,5,16.57142857,1.387755102,16,0,0,0,0,0,0,0,4,4,1.714285714,0.979591837,2,0,7,7,2,2.857142857,0,0,0,0,0,0,0,2,7,5,3.714285714,1.959183673,2,18.12,34.76333333,16.64333333,29.79690476,6.672517007,34.76333333,0,0.464,0.464,0.265142857,0.227265306,0.464,0,0,0,0,0,0,141,229,88,172.4285714,32.32653061,152,3,0.654653671,0.597048457,0.575065028,0.572069151,0.571484405,0.120689655,0.155172414,0.482758621,0.24137931,0,0.086068815,0.01655414,-1.888808667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,8,2,4.666666667,2,0.031746032
Au4Cu4Se4,pbma,45,Au4 Cu4 Se4,29,79,50,47.33333333,21.11111111,29,64,89,25,73,10.66666667,64,63.546,196.966569,133.420569,113.157523,55.87269733,63.546,494,1357.77,863.77,1063.033333,379.3555556,494,11,16,5,12.66666667,2.222222222,11,4,6,2,4.666666667,0.888888889,4,120,136,16,129.3333333,6.222222222,120,1.9,2.55,0.65,2.33,0.286666667,1.9,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,10,10,0,10,0,10,0,14,14,4.666666667,6.222222222,0,11,25,14,17.33333333,5.111111111,11,0,1,1,0.666666667,0.444444444,0,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,11.07,25.92,14.85,17.89666667,5.348888889,11.07,0,0.799,0.799,0.266333333,0.355111111,0,0,0,0,0,0,0,14,225,211,154.6666667,93.77777778,14,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,0.076923077,0.076923077,0.576923077,0.269230769,0,0.100238004,0.021954955,-2.308744281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,4,4,4,0
As4Tl4,pbma,45,As4 Tl4,33,81,48,57,24,33,76,84,8,80,4,76,74.9216,204.3833,129.4617,139.65245,64.73085,74.9216,577,1090,513,833.5,256.5,577,13,15,2,14,1,13,4,6,2,5,1,4,119,145,26,132,13,119,1.62,2.18,0.56,1.9,0.28,1.62,2,2,0,2,0,2,1,3,2,2,1,1,10,10,0,10,0,10,0,14,14,7,7,0,15,27,12,21,6,15,0,0,0,0,0,0,3,5,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,1,3,22.175,26.91,4.735,24.5425,2.3675,22.175,0,0,0,0,0,0,0,0,0,0,0,0,166,194,28,180,14,166,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,0.095238095,0.095238095,0.476190476,0.333333333,1,0.075405485,0.018851371,-1.879255172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,4,4,4,0
Au4Br4,pbma,45,Au4 Br4,35,79,44,57,22,35,66,95,29,80.5,14.5,66,79.904,196.966569,117.062569,138.4352845,58.5312845,79.904,265.8,1337.33,1071.53,801.565,535.765,265.8,11,17,6,14,3,11,4,6,2,5,1,4,120,136,16,128,8,120,2.54,2.96,0.42,2.75,0.21,2.54,1,2,1,1.5,0.5,1,0,5,5,2.5,2.5,0,10,10,0,10,0,10,0,14,14,7,7,0,17,25,8,21,4,17,0,1,1,0.5,0.5,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,16.7,29.48,12.78,23.09,6.39,16.7,0,1.457,1.457,0.7285,0.7285,0,0,0,0,0,0,0,64,225,161,144.5,80.5,64,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,0.071428571,0.119047619,0.476190476,0.333333333,0,0.043141733,0.010785433,-2.741970095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,4,4,4,0
Zr2O6,pmmn,46,Zr2 O6,8,40,32,16,12,8,44,87,43,76.25,16.125,87,15.9994,91.224,75.2246,34.80555,28.209225,15.9994,54.8,2128,2073.2,573.1,777.45,54.8,4,16,12,13,4.5,16,2,5,3,2.75,1.125,2,66,175,109,93.25,40.875,66,1.33,3.44,2.11,2.9125,0.79125,3.44,2,2,0,2,0,2,0,4,4,3,1.5,4,0,2,2,0.5,0.75,0,0,0,0,0,0,0,4,6,2,5.5,0.75,6,0,0,0,0,0,0,0,2,2,1.5,0.75,2,0,8,8,2,3,0,0,0,0,0,0,0,2,8,6,3.5,2.25,2,9.105,23.195,14.09,12.6275,5.28375,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,57.5,68.25,12,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,0.363636364,0.545454545,0.090909091,0,0,0.671436448,0.125894334,-2.712574921,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,6,2,4,2,0.0625
Zr2S6,pmmn,46,Zr2 S6,16,40,24,22,9,16,44,88,44,77,16.5,88,32.065,91.224,59.159,46.85475,22.184625,32.065,388.36,2128,1739.64,823.27,652.365,388.36,4,16,12,13,4.5,16,3,5,2,3.5,0.75,3,105,175,70,122.5,26.25,105,1.33,2.58,1.25,2.2675,0.46875,2.58,2,2,0,2,0,2,0,4,4,3,1.5,4,0,2,2,0.5,0.75,0,0,0,0,0,0,0,4,6,2,5.5,0.75,6,0,0,0,0,0,0,0,2,2,1.5,0.75,2,0,8,8,2,3,0,0,0,0,0,0,0,2,8,6,3.5,2.25,2,23.195,25.786875,2.591875,25.13890625,0.971953125,25.786875,0,2.202,2.202,1.6515,0.82575,2.202,0,0,0,0,0,0,70,194,124,101,46.5,70,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,0.363636364,0.545454545,0.090909091,0,0,0.323366154,0.060631154,-2.186138586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,6,2,4,2,0.0625
Zr2Se6,pmmn,46,Zr2 Se6,34,40,6,35.5,2.25,34,44,89,45,77.75,16.875,89,78.96,91.224,12.264,82.026,4.599,78.96,494,2128,1634,902.5,612.75,494,4,16,12,13,4.5,16,4,5,1,4.25,0.375,4,120,175,55,133.75,20.625,120,1.33,2.55,1.22,2.245,0.4575,2.55,2,2,0,2,0,2,0,4,4,3,1.5,4,2,10,8,8,3,10,0,0,0,0,0,0,4,16,12,13,4.5,16,0,0,0,0,0,0,0,2,2,1.5,0.75,2,0,8,8,2,3,0,0,0,0,0,0,0,2,8,6,3.5,2.25,2,23.195,25.92,2.725,25.23875,1.021875,25.92,0,0.799,0.799,0.59925,0.299625,0.799,0,0,0,0,0,0,14,194,180,59,67.5,14,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,0.153846154,0.230769231,0.615384615,0,0,0.310714689,0.058259004,-2.167045578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,6,2,4,2,0.0625
Sc4Se6,cmmm,47,Sc4 Se6,21,34,13,28.8,6.24,34,11,89,78,57.8,37.44,89,44.955912,78.96,34.004088,65.3583648,16.32196224,78.96,494,1814,1320,1022,633.6,494,3,16,13,10.8,6.24,16,4,4,0,4,0,4,120,170,50,140,24,120,1.36,2.55,1.19,2.074,0.5712,2.55,2,2,0,2,0,2,0,4,4,2.4,1.92,4,1,10,9,6.4,4.32,10,0,0,0,0,0,0,3,16,13,10.8,6.24,16,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.6,4.32,0,0,0,0,0,0,0,2,9,7,4.8,3.36,2,22.235,25.92,3.685,24.446,1.7688,25.92,0,0.799,0.799,0.4794,0.38352,0.799,0,6.35E-06,6.35E-06,2.54E-06,3.05E-06,0,14,194,180,86,86.4,14,2,0.721110255,0.654213262,0.615030331,0.604895199,0.60103246,0.185185185,0.222222222,0.592592593,0,1,0.298142579,0.071554219,-1.983077429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,4,5,2,0.01
Cl4In4,cmmm,47,Cl4 In4,17,49,32,33,16,17,75,94,19,84.5,9.5,75,35.453,114.818,79.365,75.1355,39.6825,35.453,171.6,429.75,258.15,300.675,129.075,171.6,13,17,4,15,2,13,3,5,2,4,1,3,102,142,40,122,20,102,1.78,3.16,1.38,2.47,0.69,1.78,2,2,0,2,0,2,1,5,4,3,2,1,0,10,10,5,5,0,0,0,0,0,0,0,7,13,6,10,3,7,0,0,0,0,0,0,1,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,3,2,1,24.26,24.4975,0.2375,24.37875,0.11875,24.26,0,2.493,2.493,1.2465,1.2465,0,0,0,0,0,0,0,64,139,75,101.5,37.5,64,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,0.2,0.3,0.5,0,0,0.378798641,0.09469966,-2.371666081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,4,4,4,0
